Date,QB,RB1,RB2,WR1,WR2,WR3,TE,UTIL,D,Total
2010-11-11,22.4,5.7,7.1,10.5,27.0,6.1,17.9,4.8,5.0,106.5
2010-11-11,28.2,2.9,27.6,3.3,18.3,7.6,9.0,3.6,12.0,112.5
2010-11-11,7.4,17.0,13.2,5.8,27.0,18.6,6.4,7.2,11.0,113.6
2010-11-11,36.1,5.0,22.4,16.0,16.1,3.4,15.7,3.5,5.0,123.2
2010-11-11,16.8,7.1,14.2,11.6,16.0,16.1,11.7,18.7,12.0,124.2
2010-11-11,10.3,7.9,7.1,10.9,4.7,16.9,30.2,22.4,5.0,115.4
2010-11-11,16.7,22.4,3.2,14.7,19.0,7.0,5.5,11.6,5.0,105.1
2010-11-11,22.4,7.9,15.3,18.3,7.6,13.8,4.0,18.7,11.0,119.0
2010-11-11,8.7,7.5,24.4,27.0,19.3,19.3,18.5,7.1,5.0,136.8
2010-11-14,6.1,18.4,20.4,3.3,16.9,14.8,9.0,18.6,7.0,114.5
2010-11-14,28.2,6.7,2.9,19.0,19.3,4.4,9.0,11.6,5.0,106.1
2010-11-14,25.4,15.3,28.8,12.0,13.8,4.4,11.7,8.8,4.0,124.2
2010-11-14,13.3,15.3,5.3,8.7,16.4,19.3,5.5,9.0,12.0,104.8
2010-11-14,19.0,27.6,24.4,33.7,13.8,19.3,4.0,8.1,12.0,161.9
2010-11-14,25.0,7.9,14.2,16.9,8.1,10.4,2.8,8.0,5.0,98.3
2010-11-14,17.5,22.4,18.9,10.9,16.4,11.6,8.9,16.1,5.0,127.7
2010-11-14,5.7,22.4,16.5,5.8,3.3,15.2,2.4,2.9,5.0,79.2
2010-11-14,12.9,7.9,5.9,10.9,46.6,5.5,14.3,2.6,5.0,111.6
2010-11-14,21.9,7.1,14.3,17.0,6.1,11.3,2.8,21.5,4.0,106.0
2010-11-15,28.8,31.0,35.9,3.2,11.8,3.5,2.6,11.6,4.0,132.4
2010-11-15,9.4,17.0,19.0,13.6,3.1,15.2,3.5,7.2,4.0,92.0
2010-11-15,9.4,35.9,3.9,7.2,3.5,5.7,7.8,3.2,4.0,80.6
2010-11-15,15.7,11.3,9.3,18.1,13.6,14.4,5.3,15.5,3.0,106.2
2010-11-15,17.0,3.5,9.3,21.0,6.2,9.8,2.8,5.4,3.0,78.0
2010-11-15,16.5,18.4,23.1,21.2,24.2,6.0,5.7,20.4,5.0,140.5
2010-11-15,22.8,3.9,23.1,24.2,5.8,18.1,5.4,9.1,5.0,117.4
2010-11-15,7.3,5.6,5.5,14.2,14.3,6.0,8.0,42.7,7.0,110.6
2010-11-15,21.4,25.1,15.5,14.6,21.2,3.5,16.1,20.8,6.0,144.2
2010-11-15,18.6,9.3,9.1,4.0,3.9,21.0,14.6,3.4,7.0,90.9
2010-11-18,9.4,18.4,8.2,4.0,16.8,5.8,8.0,18.4,4.0,93.0
2010-11-18,27.9,18.6,11.3,34.6,25.6,11.2,8.6,12.0,10.0,159.8
2010-11-18,34.5,31.0,5.7,5.0,4.0,11.8,9.4,5.4,6.0,112.8
2010-11-18,6.6,6.7,5.7,34.3,3.1,14.4,19.7,6.0,3.0,99.5
2010-11-18,8.9,25.0,9.1,24.2,5.8,12.0,8.8,19.1,12.0,124.9
2010-11-18,16.5,30.9,4.9,31.9,6.6,3.2,2.6,42.7,4.0,143.3
2010-11-18,16.4,11.3,18.4,7.2,5.0,5.8,5.4,6.7,4.0,80.2
2010-11-18,22.8,3.2,3.5,7.3,11.8,5.0,8.6,14.4,6.0,82.6
2010-11-18,16.4,30.9,18.4,4.1,4.7,4.2,9.4,5.9,6.0,100.0
2010-11-18,7.3,6.7,19.0,14.2,18.6,5.8,5.4,5.0,4.0,86.0
2010-11-21,14.1,18.4,17.7,25.6,16.8,9.8,5.3,14.6,19.0,141.3
2010-11-21,14.1,18.6,26.3,12.1,18.1,7.3,14.6,11.7,3.0,125.8
2010-11-21,14.1,5.0,26.3,25.5,14.2,8.6,8.8,15.5,23.0,141.0
2010-11-21,18.0,18.4,26.3,19.8,17.3,19.7,9.9,9.1,3.0,141.5
2010-11-21,19.8,3.9,13.8,8.6,15.3,22.5,3.5,9.2,3.0,99.6
2010-11-21,24.9,9.9,3.3,22.5,20.8,21.0,17.6,2.6,3.0,125.6
2010-11-21,16.5,9.6,15.9,5.8,19.9,29.0,3.5,9.1,7.0,116.3
2010-11-21,34.5,30.9,9.3,14.1,17.3,6.5,15.5,6.0,13.0,147.1
2010-11-21,18.6,6.7,19.1,11.8,10.4,17.2,12.2,4.7,13.0,113.7
2010-11-21,16.4,15.5,19.0,7.2,43.2,5.0,2.4,15.9,4.0,128.6
2010-11-22,21.9,11.2,18.9,6.8,4.6,4.1,4.7,9.9,4.0,86.1
2010-11-22,15.4,9.6,16.8,19.4,11.5,3.2,10.5,19.9,4.0,110.3
2010-11-22,24.9,3.1,2.5,4.1,12.0,19.9,8.0,15.4,16.0,105.9
2010-11-22,27.6,13.5,19.9,3.3,21.6,13.5,2.8,16.3,4.0,122.5
2010-11-22,14.9,4.0,11.0,12.7,15.8,11.6,11.7,3.9,7.0,92.6
2010-11-22,13.2,3.2,21.4,15.8,5.9,6.8,14.0,19.9,10.0,110.2
2010-11-22,11.9,4.0,7.4,12.9,11.5,5.4,4.3,8.5,8.0,73.9
2010-11-22,11.9,5.5,3.1,9.0,4.0,3.7,10.6,10.6,4.0,62.4
2010-11-22,9.2,30.3,6.5,4.0,15.1,13.8,14.0,6.4,3.0,102.3
2010-11-22,14.0,4.7,22.1,4.6,29.0,14.8,17.1,7.6,4.0,117.9
2010-11-25,15.4,12.1,12.3,19.6,13.7,7.3,5.6,9.1,3.0,98.1
2010-11-25,15.7,18.3,22.1,14.7,16.3,13.4,3.7,9.0,3.0,116.2
2010-11-25,16.9,6.6,12.1,8.8,12.2,8.9,4.0,15.4,7.0,91.9
2010-11-25,7.8,7.9,2.7,11.8,9.9,4.9,6.6,4.0,4.0,59.6
2010-11-25,13.6,11.2,12.3,20.8,12.7,17.5,2.4,15.9,4.0,110.4
2010-11-25,12.1,17.9,3.2,12.0,22.7,4.0,14.4,8.6,3.0,97.9
2010-11-25,32.9,8.5,20.0,3.9,5.3,20.1,6.5,11.3,10.0,118.5
2010-11-25,27.6,4.7,22.8,3.3,5.7,11.4,3.9,2.8,3.0,85.2
2010-11-25,21.9,13.5,6.5,17.5,11.8,11.8,9.5,18.2,3.0,113.7
2010-11-25,27.7,18.9,6.6,12.2,24.9,11.6,16.4,3.3,15.0,136.6
2010-11-28,5.8,3.1,19.3,15.1,7.7,11.4,10.1,4.8,8.0,85.3
2010-11-28,14.1,4.7,16.9,6.4,5.6,6.0,15.2,4.6,8.0,81.5
2010-11-28,18.4,17.4,9.3,4.0,6.0,12.2,10.1,6.0,3.0,86.4
2010-11-28,13.0,8.1,4.7,23.6,9.2,7.9,8.0,9.8,3.0,87.3
2010-11-28,13.6,21.8,9.0,6.0,11.6,43.0,5.6,4.0,3.0,117.6
2010-11-28,18.4,6.0,16.9,20.4,4.7,4.9,8.6,17.1,4.0,101.0
2010-11-28,29.9,18.0,16.8,4.1,7.3,13.5,8.6,9.2,3.0,110.4
2010-11-28,5.8,7.6,22.1,5.7,17.1,5.7,10.1,9.6,3.0,86.7
2010-11-28,18.4,6.4,7.9,15.8,16.7,13.4,16.4,23.5,4.0,122.5
2010-11-28,13.9,19.9,12.1,6.0,13.4,3.3,8.6,14.4,8.0,99.6
2010-12-02,13.9,18.5,5.8,12.2,14.4,5.6,10.1,6.4,13.0,99.9
2010-12-02,18.3,3.1,33.0,33.2,5.2,5.7,5.6,9.9,7.0,121.0
2010-12-02,7.2,19.3,26.7,5.6,3.3,13.5,8.7,6.1,3.0,93.4
2010-12-02,18.4,11.6,6.0,43.0,30.5,4.2,9.9,8.7,8.0,140.3
2010-12-02,5.3,33.0,26.7,10.0,8.4,5.9,4.8,5.6,10.0,109.7
2010-12-02,21.5,18.0,9.6,4.0,9.1,4.8,4.8,5.2,4.0,81.0
2010-12-02,5.8,4.1,6.1,6.6,5.6,16.7,7.3,14.1,10.0,76.3
2010-12-02,5.8,33.0,7.9,20.7,5.7,6.0,8.7,3.5,8.0,99.3
2010-12-02,18.4,5.6,4.7,7.2,10.1,8.0,8.6,5.6,3.0,71.2
2010-12-02,5.6,26.7,5.8,3.3,22.6,16.7,10.1,3.5,4.0,98.3
2010-12-05,22.5,17.5,2.8,6.0,13.4,19.7,3.7,7.5,3.0,96.1
2010-12-05,7.1,11.1,6.0,5.7,5.9,6.6,7.6,5.6,6.0,61.6
2010-12-05,27.8,16.9,19.0,5.7,12.2,17.3,5.6,5.2,8.0,117.7
2010-12-05,14.7,5.6,2.8,6.0,8.3,9.1,4.4,9.3,6.0,66.2
2010-12-05,23.8,18.0,12.3,17.3,5.7,12.2,5.1,8.7,10.0,113.1
2010-12-05,14.7,5.6,9.6,8.4,10.2,19.7,8.6,10.1,5.0,91.9
2010-12-05,23.8,18.6,3.1,3.1,3.3,9.3,8.7,9.2,3.0,82.1
2010-12-05,13.9,9.6,14.8,16.7,6.0,12.2,5.9,5.6,6.0,90.7
2010-12-05,5.8,18.6,10.9,8.7,6.6,3.1,8.6,13.5,10.0,85.8
2010-12-05,18.3,14.8,7.9,22.6,7.8,17.6,5.6,6.6,10.0,111.2
2010-12-06,20.6,7.7,34.9,8.3,11.9,4.3,7.6,4.1,9.0,108.4
2010-12-06,7.6,8.1,2.8,5.5,15.9,20.9,10.8,18.0,15.0,104.6
2010-12-06,24.4,8.1,7.7,7.7,14.2,18.0,2.3,10.8,14.0,107.2
2010-12-06,14.5,10.6,7.7,34.6,4.2,5.7,8.3,7.4,14.0,107.0
2010-12-06,17.1,23.2,18.5,20.9,6.2,7.8,18.0,21.0,13.0,145.7
2010-12-06,13.7,14.1,14.6,13.2,6.4,22.5,4.6,7.6,19.0,115.7
2010-12-06,17.1,27.8,10.6,3.3,5.9,8.1,5.7,3.5,3.0,85.0
2010-12-06,24.0,7.9,23.2,4.1,6.7,4.6,10.8,16.8,11.0,109.1
2010-12-06,6.7,5.0,22.3,17.3,9.2,21.2,18.0,14.1,4.0,117.8
2010-12-06,12.6,34.9,14.6,7.8,6.7,3.2,18.0,34.4,13.0,145.2
2010-12-09,7.6,23.2,20.0,6.7,9.6,17.6,18.0,5.3,13.0,121.0
2010-12-09,9.5,7.8,14.1,9.2,11.8,4.1,6.4,4.7,6.0,73.6
2010-12-09,4.2,6.7,22.3,3.9,7.3,22.5,5.6,25.5,13.0,111.0
2010-12-09,7.6,19.5,13.6,5.9,7.7,4.1,12.8,4.4,15.0,90.6
2010-12-09,20.6,5.8,6.7,27.3,6.5,6.0,25.9,3.3,19.0,121.1
2010-12-09,13.6,9.2,2.6,5.6,22.5,9.6,10.8,5.8,19.0,98.7
2010-12-09,7.6,23.2,2.6,6.5,16.6,13.2,6.4,4.7,6.0,86.8
2010-12-09,4.5,2.6,19.5,10.3,16.2,7.0,18.0,3.4,19.0,100.5
2010-12-09,13.6,23.0,14.3,11.0,8.1,20.9,14.1,34.4,11.0,150.4
2010-12-09,11.1,7.9,16.8,4.6,11.9,16.2,13.2,4.2,4.0,89.9
2010-12-12,13.7,14.6,7.4,4.7,6.7,3.7,18.0,4.8,6.0,79.6
2010-12-12,25.8,16.8,19.9,3.2,4.6,3.2,6.4,4.7,10.0,94.6
2010-12-12,12.6,19.9,4.3,18.0,14.0,17.3,6.9,8.3,11.0,112.3
2010-12-12,4.2,14.3,10.6,4.7,4.2,6.4,15.7,8.1,10.0,78.2
2010-12-12,9.5,5.0,25.5,7.8,5.8,3.9,5.6,4.6,19.0,86.7
2010-12-12,12.5,13.6,14.9,11.0,4.8,25.8,3.3,23.2,10.0,119.1
2010-12-12,12.6,3.3,5.6,8.3,12.0,11.9,15.3,7.4,11.0,87.4
2010-12-12,25.8,3.5,8.7,11.0,8.0,4.1,6.9,10.8,4.0,82.8
2010-12-12,20.6,10.8,4.5,6.4,6.5,6.2,5.6,7.4,15.0,83.0
2010-12-12,7.1,44.9,6.7,3.9,7.0,17.9,4.7,3.5,6.0,101.7
2010-12-13,20.3,20.8,11.2,14.1,4.9,14.8,12.3,7.3,4.0,109.7
2010-12-13,5.8,4.5,2.9,21.0,32.3,8.0,6.0,7.5,11.0,99.0
2010-12-13,5.8,5.6,8.8,6.5,25.8,10.0,8.6,6.8,4.0,81.9
2010-12-13,16.9,5.8,10.3,20.6,16.8,25.8,11.3,8.3,7.0,122.8
2010-12-13,19.6,23.7,5.6,3.4,20.8,12.2,5.5,8.7,4.0,103.5
2010-12-13,17.8,14.4,11.2,5.0,5.2,19.5,19.9,12.0,10.0,115.0
2010-12-13,17.1,23.9,11.2,3.7,12.2,3.4,17.2,8.7,11.0,108.4
2010-12-13,14.3,43.3,20.0,18.9,21.6,32.3,16.2,19.2,9.0,194.8
2010-12-13,5.4,10.3,4.7,4.3,20.2,10.0,4.4,19.5,9.0,87.8
2010-12-13,24.3,10.2,10.2,7.5,20.6,10.6,14.1,11.0,3.0,111.5
2010-12-16,14.5,10.6,20.0,7.5,4.2,3.9,14.9,5.4,4.0,85.0
2010-12-16,42.7,13.8,23.7,5.0,12.9,10.6,4.8,32.3,9.0,154.8
2010-12-16,21.7,10.6,12.1,21.8,3.5,12.0,8.7,4.5,11.0,105.9
2010-12-16,5.8,2.7,14.4,7.3,12.8,6.5,19.9,5.5,3.0,77.9
2010-12-16,17.7,8.8,2.9,7.9,3.4,21.8,4.9,18.0,6.0,91.4
2010-12-16,16.5,15.9,2.7,6.7,6.6,15.3,4.5,16.3,9.0,93.5
2010-12-16,5.8,8.4,23.7,14.6,12.9,19.5,3.2,20.6,6.0,114.7
2010-12-16,14.3,8.8,14.7,8.6,21.6,7.2,7.6,8.5,9.0,100.3
2010-12-16,23.0,23.7,8.8,18.9,32.3,19.2,33.0,11.2,10.0,180.1
2010-12-16,14.3,3.0,2.7,16.3,4.2,24.5,8.7,7.3,3.0,84.0
2010-12-19,16.3,27.3,3.0,5.6,6.2,4.9,10.1,19.5,3.0,95.9
2010-12-19,17.2,21.1,10.8,7.3,5.0,6.2,10.4,12.0,6.0,96.0
2010-12-19,16.5,4.7,12.1,4.2,17.9,12.2,19.9,15.9,4.0,107.4
2010-12-19,14.0,10.0,7.9,8.3,19.2,18.9,10.1,27.3,3.0,118.7
2010-12-19,16.9,4.7,3.0,21.8,5.9,13.8,7.6,7.2,10.0,90.9
2010-12-19,15.1,5.5,16.3,13.3,6.2,10.0,20.7,5.3,9.0,101.4
2010-12-19,20.3,3.4,23.3,13.0,7.1,28.7,16.2,4.0,5.0,121.0
2010-12-19,14.3,10.2,3.6,18.9,28.7,15.3,4.8,14.8,9.0,119.6
2010-12-19,5.5,8.1,12.1,21.6,5.4,20.8,5.5,23.4,10.0,112.4
2010-12-19,5.8,8.4,11.2,10.0,5.6,21.8,12.3,4.5,9.0,88.6
2010-12-23,13.7,14.9,6.4,26.2,23.2,8.0,8.4,11.5,6.0,118.3
2010-12-23,13.4,14.7,3.4,27.2,10.1,13.3,11.3,12.7,15.0,121.1
2010-12-23,13.4,10.2,3.1,22.0,19.3,13.8,2.5,2.6,4.0,90.9
2010-12-23,10.8,14.3,5.8,7.9,3.1,33.4,5.8,13.0,13.0,107.1
2010-12-23,23.9,19.1,9.5,25.0,7.0,11.5,20.6,10.1,9.0,135.7
2010-12-23,11.9,4.4,2.7,15.2,30.3,4.0,17.4,12.4,6.0,104.3
2010-12-23,11.9,21.3,4.4,10.1,23.4,3.5,5.1,9.2,13.0,101.9
2010-12-23,13.4,3.2,3.1,13.6,9.4,25.1,10.0,12.7,13.0,103.5
2010-12-23,13.7,6.1,12.1,15.9,10.1,7.4,6.7,24.2,13.0,109.2
2010-12-23,14.2,3.4,11.2,11.4,19.1,10.0,4.7,12.1,10.0,96.1
2010-12-25,13.7,2.8,2.7,13.3,3.7,19.1,9.8,6.6,10.0,81.7
2010-12-25,17.9,9.5,14.7,13.5,19.3,18.9,5.1,3.5,5.0,107.4
2010-12-25,10.3,14.7,2.8,9.9,11.7,25.2,5.8,13.0,10.0,103.4
2010-12-25,19.7,16.4,6.0,11.0,15.0,23.2,6.7,12.0,6.0,116.0
2010-12-25,7.3,24.2,4.4,23.4,9.9,33.4,9.8,17.4,6.0,135.8
2010-12-25,14.5,4.4,3.1,13.8,13.0,3.1,5.1,11.8,4.0,72.8
2010-12-25,25.9,10.1,14.3,9.2,33.4,24.2,6.3,8.0,5.0,136.4
2010-12-25,6.0,11.6,16.4,6.6,9.2,15.9,14.9,6.1,10.0,96.7
2010-12-25,13.8,3.4,3.1,6.7,15.2,9.4,6.3,10.1,5.0,73.0
2010-12-25,7.3,12.1,12.2,19.3,13.8,5.6,15.6,9.5,4.0,99.4
2010-12-26,27.0,5.9,4.4,26.2,15.9,7.9,20.6,8.0,5.0,120.9
2010-12-26,29.6,5.8,5.0,11.0,11.5,3.6,4.7,7.3,10.0,88.5
2010-12-26,16.9,12.1,2.8,17.3,26.2,7.9,9.8,33.4,4.0,130.4
2010-12-26,23.9,3.2,5.0,3.1,11.4,13.6,2.6,24.2,4.0,91.0
2010-12-26,17.9,5.1,27.7,3.6,17.3,4.2,5.8,7.3,8.0,96.9
2010-12-26,12.5,6.3,4.4,4.1,11.5,9.9,9.0,15.6,8.0,81.3
2010-12-26,13.7,12.2,27.7,22.0,4.1,15.9,8.4,25.2,9.0,138.2
2010-12-26,13.4,2.8,14.3,4.7,19.3,3.6,11.3,10.2,8.0,87.6
2010-12-26,14.5,14.3,14.7,7.9,22.0,15.0,3.2,2.8,4.0,98.4
2010-12-26,11.9,11.6,10.2,19.1,9.2,4.1,7.3,15.9,10.0,99.3
2010-12-27,7.1,12.5,3.7,4.8,5.9,12.2,17.2,7.9,15.0,86.3
2010-12-27,5.0,7.9,6.4,4.6,9.0,13.4,4.2,22.3,14.0,86.8
2010-12-27,11.4,5.5,5.8,20.6,8.4,16.4,6.2,3.7,8.0,86.0
2010-12-27,14.2,22.3,12.4,6.7,16.4,19.5,19.7,3.6,18.0,132.8
2010-12-27,18.6,22.3,7.3,13.3,13.4,6.1,3.2,3.3,7.0,94.5
2010-12-27,21.2,22.3,2.8,8.9,6.6,3.9,8.3,3.6,10.0,87.6
2010-12-27,6.4,5.8,30.1,13.0,10.6,9.1,6.9,20.8,4.0,106.7
2010-12-27,12.9,27.2,6.8,8.7,6.3,14.9,4.2,6.6,5.0,92.6
2010-12-27,18.1,37.9,5.2,12.1,29.5,10.2,7.1,4.2,4.0,128.3
2010-12-27,14.6,12.5,6.0,4.9,16.4,14.0,3.3,8.4,4.0,84.1
2010-12-28,8.8,5.2,8.7,17.5,4.4,13.4,2.7,19.7,15.0,95.4
2010-12-28,5.2,16.6,3.2,11.5,17.3,8.9,4.2,18.6,18.0,103.5
2010-12-28,27.8,3.1,3.7,7.1,6.3,3.9,10.0,9.6,9.0,80.5
2010-12-28,10.4,3.7,18.0,22.3,8.9,5.9,8.3,7.0,7.0,91.5
2010-12-28,19.6,8.0,22.3,4.4,14.4,21.8,14.6,3.4,17.0,125.5
2010-12-28,14.4,3.4,30.1,4.8,4.4,8.7,8.1,10.2,8.0,92.1
2010-12-28,5.2,22.3,2.6,7.7,16.5,3.6,7.0,12.2,13.0,90.1
2010-12-28,29.6,7.0,8.3,8.4,10.6,18.2,4.2,19.5,12.0,117.8
2010-12-28,18.6,25.9,27.2,20.6,17.5,3.6,3.3,21.0,4.0,141.7
2010-12-28,14.6,2.5,9.1,5.9,5.6,7.6,9.0,10.6,4.0,68.9
2011-01-02,19.6,8.7,11.7,19.5,4.2,7.7,2.7,5.2,12.0,91.3
2011-01-02,14.3,3.2,2.6,4.2,6.1,9.2,12.8,25.2,5.0,82.6
2011-01-02,18.9,18.2,3.3,8.9,5.9,9.8,8.3,3.1,14.0,90.4
2011-01-02,14.4,20.9,14.0,11.8,13.7,4.2,12.8,7.7,5.0,104.5
2011-01-02,6.4,5.3,3.3,3.6,9.8,17.8,3.9,6.0,10.0,66.1
2011-01-02,21.2,20.9,6.4,21.8,17.5,8.4,6.9,10.2,10.0,123.3
2011-01-02,14.6,5.8,17.5,8.7,10.6,6.3,4.9,5.8,15.0,89.2
2011-01-02,13.0,22.3,14.0,32.5,16.2,11.5,13.7,5.8,8.0,137.0
2011-01-02,14.3,5.5,3.7,8.9,7.3,10.3,4.5,4.4,10.0,68.9
2011-01-02,19.2,25.9,5.8,4.2,16.4,12.5,4.2,22.3,12.0,122.5
2011-01-08,7.2,25.9,2.7,11.4,8.7,7.9,7.7,4.9,6.0,82.4
2011-01-08,23.9,14.7,16.9,3.8,10.2,10.5,4.4,10.3,4.0,98.7
2011-01-08,7.4,18.2,5.5,3.7,6.7,8.7,4.4,6.8,6.0,67.4
2011-01-08,16.1,18.2,3.8,6.7,4.2,8.7,7.8,6.6,13.0,85.1
2011-01-08,7.2,6.6,7.0,17.7,6.7,6.8,7.2,10.7,4.0,73.9
2011-01-08,19.2,6.4,13.4,6.8,7.9,5.9,16.7,9.9,4.0,90.2
2011-01-08,16.1,25.9,11.7,5.9,4.8,25.2,7.7,4.5,13.0,114.8
2011-01-08,36.9,6.0,11.7,10.2,13.6,3.8,14.9,5.5,13.0,115.6
2011-01-08,16.1,6.4,13.4,10.2,5.9,9.3,9.6,17.8,5.0,93.7
2011-01-08,27.8,16.9,11.7,17.3,3.8,4.2,23.8,7.2,9.0,121.7
2011-01-09,35.3,7.4,12.2,3.3,6.7,10.7,13.3,12.9,5.0,106.8
2011-01-09,36.9,17.4,2.7,17.5,8.7,3.2,10.5,4.7,7.0,108.6
2011-01-09,5.9,14.7,11.7,22.3,12.7,6.8,4.5,3.4,5.0,87.0
2011-01-09,19.2,20.9,6.6,3.2,13.6,14.6,4.5,17.4,5.0,105.0
2011-01-09,17.6,11.7,13.4,13.6,11.0,6.8,23.3,11.5,5.0,113.9
2011-01-09,35.3,18.2,12.5,6.0,6.7,22.3,23.8,10.6,4.0,139.4
2011-01-09,19.7,9.9,6.4,22.3,13.6,10.8,4.5,12.9,13.0,113.1
2011-01-09,16.1,3.0,6.4,13.2,22.5,13.6,12.9,3.8,13.0,104.5
2011-01-09,17.6,3.0,7.4,16.9,13.6,22.3,4.5,13.4,7.0,105.7
2011-01-09,19.2,2.7,2.9,7.9,6.7,22.5,4.5,6.6,7.0,80.0
2011-01-15,35.3,3.1,15.0,13.6,6.8,17.7,12.2,11.0,5.0,119.7
2011-01-15,7.4,15.8,15.4,3.4,8.0,10.7,14.4,14.9,11.0,101.0
2011-01-15,11.4,3.0,7.4,16.9,21.9,11.0,2.4,10.7,5.0,89.7
2011-01-15,5.9,8.4,15.8,17.5,7.6,6.0,6.0,10.7,13.0,90.9
2011-01-15,7.4,7.4,12.5,13.9,8.0,8.7,3.4,3.2,6.0,70.5
2011-01-15,17.7,3.1,15.0,16.9,9.4,7.6,23.3,13.3,13.0,119.3
2011-01-15,36.9,2.7,17.4,17.5,11.0,3.2,12.9,24.0,11.0,136.6
2011-01-15,11.4,3.1,8.4,8.8,13.9,8.7,12.9,10.5,6.0,83.7
2011-01-15,11.4,15.5,3.0,14.6,4.8,3.4,5.5,10.5,7.0,75.7
2011-01-15,15.9,15.5,2.7,4.5,6.8,12.7,10.5,3.4,11.0,83.0
2011-01-30,12.4,7.4,12.0,7.0,19.6,4.8,4.1,5.2,9.0,81.5
2011-01-30,7.5,5.8,2.4,3.6,5.6,4.2,4.2,3.9,9.0,46.2
2011-01-30,7.5,3.0,3.4,6.9,9.5,11.9,13.2,8.8,5.0,69.2
2011-01-30,4.6,3.7,7.4,3.6,11.1,9.5,7.3,8.8,8.0,64.0
2011-01-30,21.8,12.0,3.7,32.0,14.0,19.6,13.2,7.6,8.0,131.9
2011-01-30,8.8,14.0,4.9,3.2,7.6,3.6,2.8,23.9,5.0,73.8
2011-01-30,11.1,9.1,6.4,22.4,4.5,8.0,2.8,12.4,5.0,81.7
2011-01-30,7.5,3.4,3.8,5.2,11.9,7.6,7.3,23.9,11.0,81.6
2011-01-30,7.8,5.2,5.8,4.1,6.4,32.7,7.3,6.8,12.0,88.1
2011-01-30,4.6,3.9,7.4,4.1,6.7,7.6,4.9,4.9,11.0,55.1
2011-02-06,5.1,2.4,3.4,4.2,6.0,3.7,3.2,2.9,8.0,38.9
2011-02-06,11.1,3.4,3.6,4.9,7.5,5.6,2.7,5.2,9.0,53.0
2011-02-06,7.5,3.2,6.5,15.0,4.4,6.6,5.1,8.2,10.0,66.5
2011-02-06,7.8,3.4,12.4,8.8,4.1,7.0,3.0,4.4,5.0,55.9
2011-02-06,5.5,13.7,3.7,8.8,10.4,4.9,2.8,4.3,17.0,71.1
2011-02-06,10.8,3.0,2.4,4.8,3.5,4.8,5.9,12.0,11.0,58.2
2011-02-06,14.0,12.0,9.9,7.0,4.8,11.9,6.4,5.2,4.0,75.2
2011-02-06,27.0,12.0,3.2,22.4,8.8,20.8,2.8,4.2,5.0,106.2
2011-02-06,10.8,3.7,5.2,3.7,7.0,10.4,4.0,6.2,4.0,55.0
2011-02-06,12.3,3.0,4.0,11.1,9.7,5.5,8.7,9.1,5.0,68.4
2011-08-11,7.0,4.3,4.5,7.0,7.4,9.8,3.9,3.0,12.0,58.9
2011-08-11,6.4,3.4,4.5,10.3,7.7,4.9,15.7,4.2,8.0,65.1
2011-08-11,7.5,8.7,2.5,4.6,7.6,6.9,15.7,5.2,7.0,65.7
2011-08-11,5.8,3.8,2.4,4.1,3.3,11.1,4.1,6.1,10.0,50.7
2011-08-11,5.9,2.4,8.7,3.9,9.8,3.7,7.6,3.3,5.0,50.3
2011-08-11,12.3,8.7,3.4,5.2,6.2,14.0,6.5,6.4,7.0,69.7
2011-08-11,9.6,2.4,4.8,8.0,4.1,4.8,4.2,5.2,11.0,54.1
2011-08-11,9.6,3.7,7.7,10.4,4.1,7.6,3.0,14.0,4.0,64.1
2011-08-11,7.7,2.5,2.4,19.4,8.8,8.2,6.6,2.8,4.0,62.4
2011-08-11,7.6,2.9,5.2,6.2,5.4,3.9,5.9,3.4,4.0,44.5
2011-08-12,9.4,4.9,4.0,7.6,5.4,3.2,2.8,11.7,21.0,70.0
2011-08-12,4.3,13.9,4.1,19.4,4.2,4.6,4.0,5.4,4.0,63.9
2011-08-12,6.4,8.1,8.4,8.8,19.4,9.0,5.0,7.6,11.0,83.7
2011-08-12,7.7,2.5,2.6,3.5,7.7,4.5,3.9,3.2,7.0,42.6
2011-08-12,10.8,3.8,4.8,8.8,11.7,3.3,6.4,9.4,12.0,71.0
2011-08-12,7.0,2.7,14.2,8.2,3.5,6.2,6.3,4.0,8.0,60.1
2011-08-12,4.4,6.2,2.9,7.3,4.2,11.5,3.9,3.6,10.0,54.0
2011-08-12,4.3,2.4,5.4,7.3,4.1,15.0,7.6,6.6,5.0,57.7
2011-08-12,9.4,8.9,8.4,4.2,11.4,3.7,3.0,4.1,10.0,63.1
2011-08-12,10.8,8.1,2.6,7.3,3.9,4.8,6.4,6.2,12.0,62.1
2011-08-13,6.1,9.4,13.9,10.7,11.4,5.1,4.1,3.8,7.0,71.5
2011-08-13,7.7,3.8,8.9,4.1,4.3,10.7,2.6,2.6,8.0,52.7
2011-08-13,7.7,2.6,8.9,6.1,4.1,4.1,2.6,4.5,3.0,43.6
2011-08-13,9.6,6.6,28.4,7.3,3.4,4.0,13.2,4.5,7.0,84.0
2011-08-13,9.6,4.5,6.3,5.5,3.3,9.0,3.8,4.1,3.0,49.1
2011-08-13,9.4,4.5,28.4,11.5,5.1,4.6,2.8,7.3,8.0,81.6
2011-08-13,5.6,5.2,2.6,5.1,6.3,5.5,2.5,2.8,8.0,43.6
2011-08-13,5.8,4.5,6.3,10.7,9.4,4.6,4.1,4.1,12.0,61.5
