Date,W1,W2,W3,C1,C2,D1,D2,U,G,Total
2011-11-26,3.0,4.5,3.0,12.0,9.0,6.0,16.5,22.5,10.800000000000001,87.3
2011-11-26,22.5,15.0,4.5,3.0,6.0,7.5,6.0,15.0,12.0,91.5
2011-11-29,3.0,18.0,18.0,6.0,7.5,13.5,7.5,16.5,13.800000000000001,103.8
2011-11-29,4.5,7.5,7.5,6.0,3.0,7.5,3.0,7.5,24.0,70.5
2011-11-29,9.0,4.5,7.5,13.5,12.0,9.0,7.5,3.0,14.4,80.4
2011-11-29,18.0,12.0,7.5,3.0,3.0,3.0,7.5,3.0,30.600000000000001,87.6
2011-11-29,13.5,9.0,3.0,10.5,4.5,4.5,13.5,10.5,20.399999999999999,89.4
2011-11-29,3.0,13.5,18.0,3.0,3.0,3.0,3.0,3.0,13.800000000000001,63.3
2011-11-29,3.0,13.5,13.5,3.0,9.0,9.0,10.5,4.5,16.799999999999994,82.8
2011-11-29,16.5,4.5,4.5,4.5,19.5,4.5,6.0,7.5,34.200000000000003,101.7
2011-11-29,16.5,7.5,25.5,7.5,12.0,10.5,3.0,4.5,34.200000000000003,121.2
2011-11-29,13.5,7.5,13.5,12.0,3.0,9.0,13.5,12.0,10.800000000000001,94.8
2011-12-01,6.0,7.5,15.0,7.5,21.0,28.5,3.0,12.0,26.399999999999999,126.9
2011-12-01,10.5,3.0,3.0,16.5,9.0,7.5,3.0,13.5,26.399999999999999,92.4
2011-12-01,3.0,13.5,12.0,15.0,9.0,9.0,12.0,18.0,13.800000000000001,105.3
2011-12-01,7.5,12.0,12.0,7.5,4.5,4.5,15.0,21.0,15.6,99.6
2011-12-01,12.0,6.0,19.5,10.5,19.5,4.5,6.0,6.0,8.3999999999999986,92.4
2011-12-01,10.5,7.5,6.0,3.0,7.5,6.0,13.5,3.0,9.0,66.0
2011-12-01,16.5,16.5,3.0,12.0,12.0,4.5,7.5,3.0,34.799999999999997,109.8
2011-12-01,7.5,3.0,7.5,7.5,16.5,4.5,7.5,12.0,15.0,81.0
2011-12-01,16.5,15.0,6.0,7.5,6.0,7.5,9.0,12.0,13.800000000000001,93.3
2011-12-01,15.0,6.0,12.0,19.5,7.5,10.5,3.0,12.0,13.800000000000001,99.3
2011-12-02,3.0,18.0,4.5,6.0,7.5,4.5,13.5,4.5,21.600000000000001,83.1
2011-12-02,3.0,6.0,6.0,3.0,10.5,3.0,7.5,9.0,10.199999999999999,58.2
2011-12-02,7.5,4.5,10.5,7.5,4.5,6.0,4.5,12.0,11.4,68.4
2011-12-02,9.0,39.0,6.0,6.0,6.0,13.5,13.5,10.5,10.199999999999999,113.7
2011-12-02,7.5,7.5,10.5,15.0,3.0,7.5,3.0,7.5,22.199999999999999,83.7
2011-12-02,31.5,9.0,10.5,6.0,25.5,13.5,3.0,3.0,10.199999999999999,112.2
2011-12-02,4.5,10.5,6.0,7.5,22.5,6.0,12.0,13.5,19.199999999999999,101.7
2011-12-02,13.5,12.0,9.0,7.5,22.5,3.0,7.5,27.0,13.800000000000001,115.8
2011-12-02,7.5,7.5,9.0,7.5,10.5,12.0,27.0,25.5,10.199999999999999,116.7
2011-12-02,4.5,10.5,9.0,6.0,18.0,3.0,7.5,12.0,11.4,81.9
2011-12-03,6.0,3.0,13.5,3.0,4.5,4.5,7.5,16.5,22.199999999999999,80.7
2011-12-03,16.5,13.5,3.0,6.0,7.5,4.5,16.5,13.5,15.6,96.6
2011-12-03,13.5,15.0,7.5,25.5,21.0,3.0,3.0,3.0,17.399999999999999,108.9
2011-12-03,10.5,3.0,10.5,7.5,18.0,6.0,4.5,9.0,13.799999999999995,82.8
2011-12-03,9.0,18.0,3.0,6.0,3.0,7.5,9.0,9.0,16.799999999999994,81.3
2011-12-03,3.0,3.0,21.0,4.5,10.5,9.0,6.0,3.0,13.800000000000001,73.8
2011-12-03,3.0,10.5,12.0,4.5,4.5,6.0,13.5,4.5,13.199999999999999,71.7
2011-12-03,6.0,10.5,10.5,6.0,3.0,7.5,10.5,9.0,10.199999999999999,73.2
2011-12-03,6.0,6.0,3.0,10.5,16.5,7.5,3.0,21.0,10.199999999999999,83.7
2011-12-03,3.0,7.5,19.5,3.0,6.0,6.0,3.0,6.0,10.199999999999999,64.2
2011-12-06,10.5,9.0,15.0,6.0,3.0,3.0,4.5,4.5,9.5999999999999996,65.1
2011-12-06,7.5,3.0,4.5,34.5,12.0,7.5,4.5,13.5,25.199999999999999,112.2
2011-12-06,27.0,7.5,7.5,6.0,6.0,3.0,3.0,7.5,20.399999999999999,87.9
2011-12-06,6.0,22.5,22.5,10.5,3.0,9.0,6.0,4.5,21.0,105.0
2011-12-06,4.5,10.5,7.5,12.0,6.0,4.5,15.0,3.0,35.399999999999999,98.4
2011-12-06,27.0,12.0,3.0,4.5,6.0,3.0,3.0,13.5,29.399999999999999,101.4
2011-12-06,27.0,4.5,27.0,10.5,3.0,3.0,7.5,3.0,35.399999999999999,120.9
2011-12-06,6.0,9.0,9.0,6.0,10.5,3.0,3.0,4.5,13.799999999999995,64.8
2011-12-06,10.5,9.0,13.5,7.5,21.0,6.0,15.0,4.5,29.399999999999999,116.4
2011-12-06,21.0,3.0,3.0,34.5,13.5,6.0,16.5,12.0,25.199999999999999,134.7
2011-12-08,18.0,18.0,4.5,7.5,3.0,6.0,7.5,7.5,18.0,90.0
2011-12-08,13.5,6.0,7.5,3.0,7.5,7.5,6.0,13.5,21.0,85.5
2011-12-08,3.0,16.5,16.5,12.0,12.0,7.5,4.5,10.5,10.199999999999999,92.7
2011-12-08,4.5,13.5,12.0,3.0,6.0,4.5,3.0,7.5,13.800000000000001,67.8
2011-12-08,3.0,13.5,3.0,6.0,9.0,4.5,16.5,12.0,21.600000000000001,89.1
2011-12-08,10.5,21.0,4.5,4.5,3.0,7.5,6.0,16.5,12.0,85.5
2011-12-08,16.5,3.0,10.5,4.5,3.0,16.5,6.0,3.0,10.199999999999999,73.2
2011-12-08,7.5,6.0,3.0,7.5,13.5,6.0,4.5,4.5,12.6,65.1
2011-12-08,4.5,30.0,4.5,9.0,10.5,9.0,6.0,7.5,15.6,96.6
2011-12-08,10.5,3.0,10.5,16.5,7.5,4.5,10.5,16.5,12.6,92.1
2011-12-10,16.5,3.0,6.0,9.0,9.0,6.0,10.5,3.0,7.7999999999999998,70.8
2011-12-10,9.0,3.0,3.0,6.0,3.0,3.0,4.5,6.0,14.4,51.9
2011-12-10,13.5,25.5,9.0,10.5,7.5,6.0,9.0,7.5,23.399999999999999,111.9
2011-12-10,22.5,3.0,7.5,9.0,4.5,3.0,3.0,3.0,9.5999999999999996,65.1
2011-12-10,6.0,3.0,7.5,9.0,3.0,6.0,13.5,4.5,23.399999999999999,75.9
2011-12-10,15.0,3.0,18.0,3.0,7.5,6.0,12.0,7.5,12.599999999999998,84.6
2011-12-10,9.0,12.0,3.0,3.0,7.5,3.0,4.5,4.5,11.4,57.9
2011-12-10,3.0,12.0,3.0,33.0,6.0,3.0,7.5,3.0,9.5999999999999996,80.1
2011-12-10,18.0,12.0,6.0,3.0,4.5,16.5,3.0,6.0,14.4,83.4
2011-12-10,12.0,18.0,4.5,3.0,9.0,6.0,4.5,3.0,29.399999999999999,89.4
2011-12-13,6.0,22.5,3.0,16.5,6.0,3.0,12.0,12.0,19.199999999999999,100.2
2011-12-13,7.5,12.0,3.0,12.0,15.0,4.5,3.0,4.5,13.199999999999999,74.7
2011-12-13,12.0,7.5,16.5,13.5,7.5,13.5,4.5,3.0,39.600000000000001,117.6
2011-12-13,6.0,4.5,7.5,7.5,3.0,3.0,10.5,9.0,35.399999999999999,86.4
2011-12-13,7.5,12.0,3.0,7.5,13.5,9.0,9.0,4.5,21.0,87.0
2011-12-13,16.5,4.5,6.0,4.5,3.0,4.5,9.0,3.0,17.399999999999999,68.4
2011-12-13,24.0,12.0,7.5,13.5,9.0,10.5,4.5,12.0,13.199999999999999,106.2
2011-12-13,15.0,16.5,3.0,4.5,7.5,4.5,4.5,12.0,27.0,94.5
2011-12-13,6.0,4.5,7.5,4.5,6.0,3.0,10.5,3.0,9.0,54.0
2011-12-13,6.0,16.5,3.0,12.0,9.0,4.5,4.5,7.5,26.399999999999999,89.4
2011-12-15,7.5,10.5,9.0,6.0,9.0,3.0,9.0,4.5,21.0,79.5
2011-12-15,12.0,9.0,19.5,13.5,9.0,4.5,10.5,4.5,13.199999999999999,95.7
2011-12-15,22.5,7.5,6.0,9.0,3.0,7.5,3.0,10.5,10.799999999999995,79.8
2011-12-15,7.5,16.5,6.0,7.5,9.0,3.0,3.0,3.0,22.199999999999999,77.7
2011-12-15,4.5,18.0,6.0,13.5,24.0,3.0,4.5,22.5,10.799999999999995,106.8
2011-12-15,3.0,4.5,7.5,16.5,24.0,12.0,3.0,3.0,30.600000000000001,104.1
2011-12-15,7.5,12.0,21.0,3.0,10.5,3.0,7.5,3.0,30.600000000000001,98.1
2011-12-15,9.0,10.5,15.0,4.5,10.5,3.0,12.0,13.5,13.799999999999995,91.8
2011-12-15,6.0,4.5,16.5,15.0,4.5,4.5,6.0,6.0,21.0,84.0
2011-12-15,12.0,12.0,9.0,6.0,7.5,3.0,3.0,22.5,10.199999999999999,85.2
2011-12-17,15.0,15.0,3.0,7.5,3.0,3.0,15.0,3.0,9.5999999999999996,74.1
2011-12-17,6.0,6.0,9.0,10.5,21.0,4.5,21.0,6.0,33.599999999999994,117.6
2011-12-17,9.0,3.0,7.5,24.0,10.5,7.5,21.0,10.5,19.800000000000001,112.8
2011-12-17,7.5,3.0,9.0,6.0,19.5,4.5,3.0,3.0,8.4000000000000004,63.9
2011-12-17,7.5,7.5,7.5,7.5,19.5,3.0,10.5,16.5,18.0,97.5
2011-12-17,9.0,7.5,7.5,6.0,3.0,16.5,10.5,6.0,9.5999999999999996,75.6
2011-12-17,10.5,3.0,15.0,12.0,7.5,4.5,4.5,7.5,15.6,80.1
2011-12-17,24.0,10.5,10.5,6.0,4.5,15.0,16.5,7.5,18.0,112.5
2011-12-17,10.5,10.5,18.0,13.5,12.0,4.5,22.5,6.0,15.6,113.1
2011-12-17,12.0,10.5,3.0,6.0,12.0,13.5,3.0,19.5,15.6,95.1
2011-12-19,7.5,13.5,19.5,7.5,3.0,7.5,3.0,4.5,15.6,81.6
2011-12-19,3.0,16.5,19.5,10.5,13.5,6.0,3.0,15.0,34.799999999999997,121.8
2011-12-19,4.5,16.5,4.5,7.5,7.5,3.0,3.0,10.5,15.6,72.6
2011-12-19,4.5,10.5,13.5,7.5,24.0,9.0,9.0,4.5,21.600000000000001,104.1
2011-12-19,12.0,9.0,10.5,3.0,13.5,6.0,9.0,4.5,21.600000000000001,89.1
2011-12-19,13.5,15.0,6.0,3.0,3.0,3.0,4.5,13.5,34.799999999999997,96.3
2011-12-19,10.5,6.0,15.0,9.0,3.0,9.0,4.5,3.0,21.600000000000001,81.6
2011-12-19,3.0,12.0,9.0,3.0,4.5,4.5,10.5,7.5,18.0,72.0
2011-12-19,10.5,18.0,13.5,4.5,24.0,3.0,3.0,13.5,7.8000000000000016,97.8
2011-12-19,4.5,9.0,15.0,6.0,10.5,15.0,3.0,3.0,22.800000000000001,88.8
2011-12-20,3.0,12.0,19.5,3.0,13.5,4.5,3.0,3.0,24.0,85.5
2011-12-20,12.0,12.0,16.5,22.5,4.5,3.0,3.0,3.0,24.0,100.5
2011-12-20,4.5,15.0,6.0,4.5,7.5,10.5,12.0,4.5,12.599999999999998,77.1
2011-12-20,12.0,12.0,7.5,22.5,7.5,12.0,9.0,15.0,12.0,109.5
2011-12-20,6.0,4.5,19.5,3.0,18.0,3.0,7.5,22.5,26.399999999999999,110.4
2011-12-20,3.0,3.0,6.0,4.5,12.0,6.0,18.0,4.5,10.800000000000001,67.8
2011-12-20,9.0,27.0,3.0,3.0,13.5,15.0,6.0,6.0,26.399999999999999,108.9
2011-12-20,12.0,4.5,3.0,15.0,13.5,6.0,3.0,4.5,10.800000000000001,72.3
2011-12-20,16.5,7.5,10.5,19.5,3.0,6.0,3.0,6.0,12.599999999999998,84.6
2011-12-20,10.5,3.0,7.5,7.5,12.0,6.0,10.5,4.5,12.599999999999998,74.1
2011-12-21,7.5,7.5,10.5,19.5,6.0,3.0,18.0,13.5,20.399999999999999,105.9
2011-12-21,16.5,10.5,15.0,6.0,10.5,3.0,3.0,3.0,25.199999999999999,92.7
2011-12-21,10.5,13.5,3.0,3.0,13.5,13.5,3.0,3.0,24.0,87.0
2011-12-21,4.5,12.0,6.0,10.5,13.5,18.0,6.0,9.0,25.800000000000001,105.3
2011-12-21,7.5,6.0,4.5,9.0,3.0,6.0,15.0,3.0,18.0,72.0
2011-12-21,10.5,10.5,3.0,19.5,10.5,4.5,3.0,10.5,25.800000000000001,97.8
2011-12-21,12.0,10.5,10.5,10.5,9.0,7.5,7.5,6.0,18.0,91.5
2011-12-21,3.0,3.0,3.0,6.0,6.0,3.0,13.5,3.0,25.199999999999999,65.7
2011-12-21,10.5,3.0,10.5,10.5,4.5,6.0,7.5,18.0,25.800000000000001,96.3
2011-12-21,3.0,10.5,16.5,10.5,9.0,6.0,3.0,3.0,24.0,85.5
2011-12-22,4.5,18.0,6.0,9.0,12.0,4.5,4.5,4.5,7.8000000000000016,70.8
2011-12-22,3.0,15.0,10.5,33.0,3.0,6.0,6.0,19.5,13.199999999999999,109.2
2011-12-22,13.5,3.0,3.0,3.0,12.0,9.0,4.5,13.5,13.199999999999999,74.7
2011-12-22,6.0,13.5,18.0,7.5,9.0,6.0,6.0,6.0,19.199999999999999,91.2
2011-12-22,6.0,18.0,3.0,15.0,3.0,9.0,4.5,6.0,17.399999999999999,81.9
2011-12-22,3.0,6.0,3.0,4.5,10.5,6.0,4.5,6.0,13.199999999999999,56.7
2011-12-22,13.5,3.0,13.5,3.0,3.0,6.0,7.5,16.5,7.8000000000000016,73.8
2011-12-22,18.0,18.0,4.5,6.0,4.5,10.5,7.5,7.5,27.0,103.5
2011-12-22,18.0,4.5,19.5,4.5,4.5,3.0,7.5,3.0,31.199999999999999,95.7
2011-12-22,3.0,7.5,4.5,7.5,9.0,9.0,3.0,7.5,24.0,75.0
2011-12-23,3.0,18.0,6.0,28.5,10.5,7.5,3.0,13.5,23.399999999999999,113.4
2011-12-23,9.0,3.0,9.0,6.0,13.5,3.0,9.0,10.5,17.399999999999999,80.4
2011-12-23,4.5,3.0,3.0,12.0,16.5,3.0,4.5,18.0,18.0,82.5
2011-12-23,22.5,3.0,12.0,28.5,6.0,3.0,6.0,6.0,20.399999999999999,107.4
2011-12-23,16.5,3.0,3.0,3.0,13.5,16.5,3.0,6.0,17.399999999999999,81.9
2011-12-23,13.5,9.0,10.5,6.0,7.5,12.0,12.0,12.0,19.800000000000001,102.3
2011-12-23,9.0,4.5,7.5,6.0,4.5,9.0,9.0,13.5,23.399999999999999,86.4
2011-12-23,3.0,3.0,15.0,10.5,28.5,3.0,3.0,4.5,16.799999999999994,87.3
2011-12-23,16.5,3.0,4.5,3.0,10.5,6.0,4.5,3.0,19.199999999999999,70.2
2011-12-23,13.5,3.0,3.0,16.5,16.5,3.0,7.5,10.5,10.199999999999999,83.7
2011-12-26,12.0,15.0,3.0,3.0,7.5,12.0,3.0,13.5,24.600000000000001,93.6
2011-12-26,3.0,4.5,13.5,6.0,3.0,6.0,3.0,7.5,28.199999999999999,74.7
2011-12-26,28.5,3.0,12.0,22.5,15.0,15.0,16.5,6.0,15.0,133.5
2011-12-26,12.0,7.5,3.0,7.5,3.0,15.0,4.5,6.0,9.5999999999999996,68.1
2011-12-26,3.0,12.0,3.0,3.0,16.5,4.5,3.0,3.0,15.0,63.0
2011-12-26,9.0,4.5,15.0,10.5,6.0,10.5,12.0,7.5,16.799999999999994,91.8
2011-12-26,4.5,3.0,3.0,10.5,3.0,12.0,7.5,4.5,12.0,60.0
2011-12-26,4.5,4.5,13.5,3.0,13.5,7.5,4.5,6.0,28.199999999999999,85.2
2011-12-26,13.5,3.0,15.0,7.5,7.5,12.0,4.5,6.0,24.600000000000001,93.6
2011-12-26,15.0,9.0,3.0,7.5,13.5,6.0,9.0,25.5,12.0,100.5
2011-12-27,13.5,10.5,13.5,6.0,21.0,6.0,18.0,10.5,20.399999999999999,119.4
2011-12-27,15.0,18.0,6.0,13.5,6.0,6.0,3.0,4.5,24.600000000000001,96.6
2011-12-27,3.0,12.0,9.0,15.0,13.5,4.5,7.5,4.5,8.3999999999999986,77.4
2011-12-27,13.5,7.5,6.0,13.5,13.5,4.5,6.0,7.5,8.3999999999999986,80.4
2011-12-27,3.0,9.0,3.0,3.0,21.0,12.0,3.0,6.0,16.799999999999994,76.8
2011-12-27,18.0,6.0,13.5,6.0,3.0,3.0,4.5,7.5,24.600000000000001,86.1
2011-12-27,12.0,6.0,10.5,21.0,21.0,9.0,3.0,3.0,8.3999999999999986,93.9
2011-12-27,3.0,6.0,9.0,7.5,13.5,3.0,3.0,13.5,22.199999999999999,80.7
2011-12-27,4.5,25.5,10.5,7.5,6.0,3.0,4.5,4.5,22.800000000000001,88.8
2011-12-27,7.5,13.5,3.0,21.0,6.0,15.0,3.0,7.5,22.800000000000001,99.3
2011-12-28,3.0,10.5,7.5,13.5,12.0,7.5,13.5,4.5,24.600000000000001,96.6
2011-12-28,4.5,12.0,6.0,12.0,3.0,3.0,3.0,3.0,18.600000000000001,65.1
2011-12-28,3.0,22.5,6.0,3.0,3.0,9.0,7.5,4.5,7.1999999999999984,65.7
2011-12-28,9.0,7.5,4.5,9.0,10.5,6.0,7.5,10.5,15.599999999999998,80.1
2011-12-28,15.0,22.5,12.0,10.5,4.5,3.0,4.5,6.0,22.800000000000001,100.8
2011-12-28,13.5,9.0,3.0,3.0,12.0,13.5,4.5,3.0,18.600000000000001,80.1
2011-12-28,10.5,3.0,24.0,6.0,6.0,6.0,4.5,6.0,22.800000000000001,88.8
2011-12-28,6.0,4.5,6.0,3.0,6.0,3.0,3.0,3.0,24.600000000000001,59.1
2011-12-28,15.0,13.5,12.0,12.0,3.0,4.5,3.0,4.5,18.600000000000001,86.1
2011-12-28,10.5,4.5,6.0,3.0,12.0,3.0,7.5,3.0,19.199999999999999,68.7
2011-12-29,3.0,6.0,3.0,3.0,15.0,21.0,6.0,12.0,12.6,81.6
2011-12-29,3.0,4.5,10.5,7.5,6.0,3.0,6.0,16.5,12.599999999999998,69.6
2011-12-29,3.0,6.0,4.5,12.0,9.0,13.5,10.5,16.5,21.0,96.0
2011-12-29,3.0,16.5,9.0,4.5,12.0,13.5,6.0,15.0,33.599999999999994,113.1
2011-12-29,3.0,3.0,9.0,6.0,4.5,10.5,4.5,9.0,23.399999999999999,72.9
2011-12-29,3.0,7.5,4.5,13.5,7.5,3.0,9.0,3.0,12.6,63.6
2011-12-29,10.5,9.0,3.0,10.5,7.5,4.5,13.5,7.5,10.199999999999999,76.2
2011-12-29,4.5,13.5,10.5,7.5,4.5,10.5,9.0,9.0,12.6,81.6
2011-12-29,27.0,6.0,9.0,7.5,4.5,9.0,6.0,7.5,33.599999999999994,110.1
2011-12-29,16.5,4.5,4.5,12.0,12.0,6.0,10.5,7.5,21.0,94.5
2011-12-31,6.0,4.5,13.5,9.0,18.0,13.5,6.0,13.5,10.199999999999999,94.2
2011-12-31,19.5,3.0,13.5,12.0,15.0,7.5,3.0,3.0,10.199999999999999,86.7
2011-12-31,13.5,12.0,10.5,6.0,7.5,3.0,28.5,9.0,16.199999999999999,106.2
2011-12-31,27.0,3.0,3.0,6.0,9.0,9.0,6.0,3.0,19.800000000000001,85.8
2011-12-31,9.0,4.5,4.5,4.5,18.0,3.0,13.5,6.0,23.399999999999999,86.4
2011-12-31,12.0,4.5,18.0,12.0,13.5,10.5,7.5,10.5,18.600000000000001,107.1
2011-12-31,18.0,3.0,3.0,9.0,10.5,3.0,7.5,3.0,13.799999999999995,70.8
2011-12-31,6.0,3.0,4.5,4.5,4.5,3.0,9.0,10.5,7.8000000000000016,52.8
2011-12-31,13.5,7.5,15.0,18.0,6.0,6.0,10.5,10.5,22.800000000000001,109.8
2011-12-31,4.5,15.0,12.0,6.0,13.5,10.5,4.5,6.0,10.199999999999999,82.2
2012-01-03,3.0,4.5,12.0,7.5,4.5,3.0,10.5,7.5,16.799999999999994,69.3
2012-01-03,3.0,12.0,22.5,7.5,9.0,3.0,10.5,3.0,16.799999999999994,87.3
2012-01-03,12.0,7.5,10.5,12.0,4.5,10.5,28.5,10.5,10.800000000000001,106.8
2012-01-03,18.0,4.5,15.0,3.0,19.5,10.5,10.5,16.5,13.799999999999995,111.3
2012-01-03,4.5,4.5,9.0,24.0,3.0,7.5,3.0,7.5,16.799999999999994,79.8
2012-01-03,10.5,4.5,4.5,3.0,3.0,7.5,9.0,6.0,16.799999999999994,64.8
2012-01-03,16.5,4.5,3.0,7.5,3.0,3.0,7.5,15.0,10.800000000000001,70.8
2012-01-03,12.0,19.5,3.0,12.0,7.5,4.5,10.5,16.5,26.399999999999999,111.9
2012-01-03,3.0,3.0,18.0,6.0,24.0,3.0,4.5,7.5,13.799999999999995,82.8
2012-01-03,6.0,30.0,12.0,22.5,19.5,10.5,10.5,7.5,26.399999999999999,144.9
2012-01-05,7.5,9.0,9.0,3.0,3.0,9.0,9.0,3.0,14.4,66.9
2012-01-05,7.5,15.0,10.5,15.0,13.5,4.5,3.0,3.0,14.4,86.4
2012-01-05,9.0,10.5,22.5,3.0,6.0,13.5,9.0,12.0,13.800000000000001,99.3
2012-01-05,13.5,10.5,16.5,3.0,12.0,9.0,18.0,3.0,14.4,99.9
2012-01-05,6.0,10.5,9.0,3.0,10.5,24.0,7.5,13.5,13.199999999999999,97.2
2012-01-05,16.5,3.0,15.0,10.5,3.0,3.0,10.5,4.5,13.199999999999999,79.2
2012-01-05,9.0,18.0,9.0,10.5,7.5,3.0,3.0,4.5,15.0,79.5
2012-01-05,6.0,4.5,30.0,21.0,13.5,6.0,6.0,3.0,30.0,120.0
2012-01-05,13.5,3.0,3.0,6.0,18.0,3.0,9.0,18.0,7.8000000000000016,81.3
2012-01-05,3.0,15.0,7.5,3.0,10.5,15.0,4.5,3.0,16.199999999999999,77.7
2012-01-07,16.5,16.5,7.5,3.0,19.5,3.0,12.0,12.0,22.199999999999999,112.2
2012-01-07,13.5,6.0,10.5,10.5,18.0,12.0,6.0,3.0,10.800000000000001,90.3
2012-01-07,28.5,21.0,12.0,3.0,6.0,15.0,4.5,15.0,8.3999999999999986,113.4
2012-01-07,4.5,7.5,3.0,6.0,10.5,3.0,4.5,12.0,24.0,75.0
2012-01-07,6.0,10.5,3.0,6.0,3.0,15.0,6.0,13.5,8.3999999999999986,71.4
2012-01-07,7.5,6.0,3.0,3.0,3.0,7.5,12.0,6.0,24.0,72.0
2012-01-07,10.5,18.0,15.0,3.0,22.5,3.0,6.0,3.0,17.399999999999999,98.4
2012-01-07,9.0,4.5,6.0,7.5,10.5,18.0,13.5,7.5,21.600000000000001,98.1
2012-01-07,3.0,27.0,18.0,10.5,12.0,7.5,18.0,10.5,33.599999999999994,140.1
2012-01-07,3.0,22.5,3.0,12.0,13.5,3.0,18.0,9.0,8.3999999999999986,92.4
2012-01-10,3.0,12.0,10.5,12.0,4.5,3.0,4.5,12.0,15.0,76.5
2012-01-10,4.5,15.0,9.0,3.0,10.5,18.0,10.5,3.0,22.199999999999999,95.7
2012-01-10,15.0,18.0,12.0,10.5,16.5,15.0,4.5,3.0,17.399999999999999,111.9
2012-01-10,18.0,28.5,6.0,12.0,7.5,10.5,4.5,12.0,15.0,114.0
2012-01-10,7.5,3.0,15.0,3.0,6.0,9.0,10.5,6.0,23.399999999999999,83.4
2012-01-10,4.5,3.0,7.5,3.0,3.0,10.5,3.0,3.0,34.200000000000003,71.7
2012-01-10,16.5,16.5,13.5,3.0,3.0,3.0,6.0,21.0,22.199999999999999,104.7
2012-01-10,3.0,6.0,16.5,9.0,6.0,6.0,16.5,4.5,27.0,94.5
2012-01-10,3.0,13.5,13.5,4.5,3.0,6.0,4.5,6.0,23.399999999999999,77.4
2012-01-10,12.0,22.5,4.5,15.0,34.5,3.0,12.0,3.0,9.5999999999999996,116.1
2012-01-12,3.0,3.0,3.0,3.0,3.0,13.5,9.0,4.5,7.7999999999999989,49.8
2012-01-12,10.5,3.0,13.5,27.0,3.0,4.5,6.0,3.0,25.800000000000001,96.3
2012-01-12,10.5,3.0,22.5,3.0,10.5,3.0,6.0,4.5,15.6,78.6
2012-01-12,3.0,15.0,7.5,6.0,3.0,3.0,3.0,22.5,25.800000000000001,88.8
2012-01-12,9.0,3.0,9.0,3.0,6.0,3.0,6.0,3.0,22.800000000000001,64.8
2012-01-12,10.5,3.0,3.0,24.0,3.0,10.5,4.5,7.5,25.800000000000001,91.8
2012-01-12,3.0,3.0,6.0,27.0,3.0,6.0,3.0,3.0,7.7999999999999989,61.8
2012-01-12,12.0,10.5,3.0,21.0,15.0,3.0,7.5,3.0,10.199999999999999,85.2
2012-01-12,13.5,3.0,4.5,3.0,27.0,6.0,3.0,3.0,10.800000000000001,73.8
2012-01-12,13.5,13.5,3.0,6.0,27.0,6.0,3.0,3.0,7.7999999999999989,82.8
2012-01-14,4.5,7.5,3.0,15.0,7.5,10.5,3.0,9.0,23.399999999999999,83.4
2012-01-14,3.0,4.5,3.0,12.0,19.5,9.0,9.0,3.0,22.199999999999999,85.2
2012-01-14,21.0,12.0,12.0,12.0,3.0,9.0,7.5,7.5,20.399999999999999,104.4
2012-01-14,6.0,7.5,3.0,13.5,3.0,10.5,9.0,6.0,15.0,73.5
2012-01-14,4.5,3.0,3.0,9.0,18.0,3.0,10.5,3.0,18.600000000000001,72.6
2012-01-14,4.5,4.5,4.5,3.0,15.0,3.0,6.0,7.5,22.199999999999999,70.2
2012-01-14,3.0,3.0,4.5,18.0,10.5,9.0,4.5,3.0,7.7999999999999989,63.3
2012-01-14,3.0,13.5,12.0,6.0,12.0,10.5,9.0,13.5,19.199999999999999,98.7
2012-01-14,6.0,4.5,3.0,7.5,13.5,3.0,6.0,9.0,7.7999999999999989,60.3
2012-01-14,3.0,3.0,3.0,9.0,10.5,10.5,3.0,7.5,21.0,70.5
2012-01-15,4.5,4.5,3.0,3.0,3.0,3.0,3.0,10.5,12.6,47.1
2012-01-15,6.0,39.0,15.0,12.0,12.0,9.0,6.0,10.5,15.6,125.1
2012-01-15,12.0,10.5,7.5,6.0,16.5,7.5,9.0,13.5,7.8000000000000016,90.3
2012-01-15,3.0,12.0,7.5,6.0,12.0,10.5,3.0,3.0,9.5999999999999979,66.6
2012-01-15,13.5,4.5,3.0,7.5,12.0,6.0,10.5,7.5,18.0,82.5
2012-01-15,4.5,15.0,4.5,9.0,3.0,4.5,3.0,10.5,18.0,72.0
2012-01-15,9.0,7.5,3.0,3.0,9.0,10.5,10.5,6.0,18.0,76.5
2012-01-15,18.0,12.0,10.5,24.0,13.5,3.0,10.5,12.0,12.6,116.1
2012-01-15,3.0,10.5,19.5,13.5,12.0,3.0,9.0,9.0,22.800000000000001,102.3
2012-01-15,19.5,9.0,6.0,12.0,3.0,10.5,3.0,12.0,12.6,87.6
2012-01-16,3.0,6.0,3.0,12.0,3.0,3.0,3.0,3.0,31.199999999999999,67.2
2012-01-16,13.5,3.0,10.5,10.5,19.5,3.0,3.0,4.5,25.800000000000001,93.3
2012-01-16,3.0,3.0,6.0,13.5,6.0,3.0,4.5,3.0,15.599999999999998,57.6
2012-01-16,3.0,10.5,9.0,6.0,13.5,3.0,13.5,3.0,25.800000000000001,87.3
2012-01-16,6.0,7.5,4.5,3.0,18.0,3.0,3.0,3.0,13.800000000000001,61.8
2012-01-16,15.0,7.5,6.0,3.0,19.5,6.0,3.0,3.0,30.0,93.0
