GameID,Date,PlayerID,PlayerName,Position,TeamID,TeamName,Shots,Shots_On_Goal,Goals,Assists,Offsides,Fouls_Drawn,Fouls_Commited,Saves,Yellow_Cards,Red_Cards,Pen_Score,Pen_Miss,Goals_Conceded,Clean_Sheet,Win,Tackles,Blocks,Crosses,Interceptions,Clearances,Pen_Save,Passes,Passes_Acc,Fantasy_Points
2134744,2016-10-29,64022,Maximiliano Caire,D,6076,Velez Sarsfield,0,0,0,0,0,2,3,0,0,0,0,0,2,1,0,7,1,0,6,1,0,41,56%,32
2134744,2016-10-29,14566,Fabian Cubero,D,6076,Velez Sarsfield,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,5,0,0,1,0,0,63,66%,10
2134744,2016-10-29,63573,Cristian Nasuti,D,6076,Velez Sarsfield,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,3,0,0,2,0,0,39,66%,9
2134744,2016-10-29,338155,Fausto Grillo,D,6076,Velez Sarsfield,1,0,0,0,0,0,2,0,1,0,0,0,2,1,0,3,0,0,2,0,0,32,68%,9
2134744,2016-10-29,175853,Diego Zabala,M,6076,Velez Sarsfield,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28,75%,-12
2134744,2016-10-29,3102,Leandro Somoza,M,6076,Velez Sarsfield,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0,32,84%,6
2134744,2016-10-29,72468,Hector Canteros,M,6076,Velez Sarsfield,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,2,0,0,36,83%,0
2134744,2016-10-29,75240,Gonzalo Diaz,M,6076,Velez Sarsfield,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,35,71%,2
2134744,2016-10-29,161483,Jorge Correa,F,6076,Velez Sarsfield,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,88%,-6
2134744,2016-10-29,20270,Hernan Barcos,F,6076,Velez Sarsfield,3,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,24,83%,5
2134744,2016-10-29,409106,Fabricio Alvarenga,M,6076,Velez Sarsfield,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,8,62%,-8
2134744,2016-10-29,434084,Favio Duran,F,6076,Velez Sarsfield,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,100%,-5
2134744,2016-10-29,396272,Maximiliano Romero,F,6076,Velez Sarsfield,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,50%,-12
2134744,2016-10-29,240828,Guido Herrera,F,6062,Talleres,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,46,56%,24
2134744,2016-10-29,299945,Leandro Godoy,F,6062,Talleres,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,27,63%,14
2134744,2016-10-29,334595,Juan Komar,F,6062,Talleres,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,4,1,0,31,71%,18
2134744,2016-10-29,13817,Javier Gandolfi,F,6062,Talleres,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,44,81%,13
2134744,2016-10-29,417090,Ian Escobar,F,6062,Talleres,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,36,58%,24
2134744,2016-10-29,15264,Pablo Guinazu,F,6062,Talleres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,46,87%,14
2134744,2016-10-29,150612,Leonardo Gil,F,6062,Talleres,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,56,80%,12
2134744,2016-10-29,247901,Sebastian Palacios,F,6062,Talleres,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,53%,9
2134744,2016-10-29,384931,Emanuel Reynoso,F,6062,Talleres,1,0,0,1,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,30,73%,23
2134744,2016-10-29,192634,Jonathan Menendez,F,6062,Talleres,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,77%,15
2134744,2016-10-29,111944,Carlos Munoz,F,6062,Talleres,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,70%,16
2134744,2016-10-29,77829,Fernando Godoy,F,6062,Talleres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,80%,4
2134744,2016-10-29,191205,Juan Ramirez,F,6062,Talleres,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,70%,6
2134744,2016-10-29,333206,Victorio Ramis,F,6062,Talleres,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100%,16
2134756,2016-11-05,51550,Matias Ibanez,G,6065,Temperley,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,38%,14
2134756,2016-11-05,180853,Alexis Zarate,D,6065,Temperley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,42,69%,10
2134756,2016-11-05,56570,Ignacio Boggino,D,6065,Temperley,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,28,78%,8
2134756,2016-11-05,15106,Gaston Aguirre,D,6065,Temperley,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,4,0,0,50,42%,19
2134756,2016-11-05,445451,Gonzalo Escobar,D,6065,Temperley,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,25,60%,16
2134756,2016-11-05,137221,Lucas Mancinelli,D,6065,Temperley,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,73%,9
2134756,2016-11-05,55484,Matias Sanchez,M,6065,Temperley,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,53,90%,17
2134756,2016-11-05,30089,Leonardo Di Lorenzo,M,6065,Temperley,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,64,59%,12
2134756,2016-11-05,249678,Daniel Gonzalez,M,6065,Temperley,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,80%,2
2134756,2016-11-05,50097,Ariel Colzera,F,6065,Temperley,4,2,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,43,60%,23
2134756,2016-11-05,76016,Luciano Vazquez,F,6065,Temperley,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,58%,9
2134756,2016-11-05,91725,Rodrigo Viega,M,6065,Temperley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100%,0
2134756,2016-11-05,125833,Marcos Figueroa,F,6065,Temperley,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,42%,9
